t1,t2,similarity
120214,120215,0.4
77798,77799,0.4
41359,41360,0.4
19346,19347,0.4
134224,134225,0.4
12987,12988,0.4
120777,120778,0.4
133441,133442,0.4
181585,181586,0.4
184990,184991,0.4
68479,68480,0.4
84515,84516,0.4
64243,64244,0.4
165309,165310,0.4
41477,41478,0.4
108944,108945,0.4
90865,90866,0.4
149525,149526,0.4
28984,28985,0.4
23082,23083,0.4
59319,59320,0.4
26424,26425,0.4
43506,43507,0.4
183917,183918,0.4
50893,50894,0.4
110275,110276,0.4
12088,12089,0.4
185122,185123,0.4
182286,182287,0.4
127620,127621,0.4
102612,102613,0.4
161956,161957,0.4
158475,158476,0.4
166954,166955,0.4
145793,145794,0.4
86819,86820,0.4
49221,49222,0.4
104072,104073,0.4
7997,7998,0.4
84058,84059,0.4
53880,53881,0.4
21750,21751,0.4
154442,154443,0.4
30193,30194,0.4
140716,140717,0.4
19409,19410,0.4
62143,62144,0.4
182541,182542,0.4
50589,50590,0.4
7857,7858,0.4
93817,93818,0.4
81879,81880,0.4
44348,44349,0.4
163326,163327,0.4
61516,61517,0.4
2657,2658,0.4
18789,18790,0.4
4412,4413,0.4
108515,108516,0.4
83190,83191,0.4
171069,171070,0.4
23874,23875,0.4
106851,106852,0.4
143555,143556,0.4
78763,78764,0.4
35179,35180,0.4
117625,117626,0.4
158665,158666,0.4
51254,51255,0.4
36162,36163,0.4
127302,127303,0.4
97412,97413,0.4
64240,64241,0.4
18626,18627,0.4
179202,179203,0.4
121325,121326,0.4
138583,138584,0.4
124833,124834,0.4
112784,112785,0.4
133209,133210,0.4
141423,141424,0.4
112622,112623,0.4
65557,65558,0.4
121162,121163,0.4
115250,115251,0.4
120850,120851,0.4
131061,131062,0.4
83832,83833,0.4
106976,106977,0.4
127877,127878,0.4
147473,147474,0.4
139878,139879,0.4
51889,51890,0.4
124877,124878,0.4
98303,98304,0.4
7992,7993,0.4
8116,8117,0.4
3347,3348,0.4
135078,135079,0.4
151218,151219,0.4
125585,125586,0.4
160459,160460,0.4
24293,24294,0.4
40623,40624,0.4
169983,169984,0.4
63522,63523,0.4
90848,90849,0.4
185920,185921,0.4
181576,181577,0.4
24793,24794,0.4
16182,16183,0.4
84896,84897,0.4
105791,105792,0.4
89372,89373,0.4
163786,163787,0.4
110969,110970,0.4
129066,129067,0.4
166072,166073,0.4
34875,34876,0.4
28672,28673,0.4
50050,50051,0.4
37370,37371,0.4
99953,99954,0.4
174515,174516,0.4
119465,119466,0.4
159685,159686,0.4
164890,164891,0.4
122659,122660,0.4
50204,50205,0.4
5094,5095,0.4
145771,145772,0.4
149738,149739,0.4
109661,109662,0.4
123850,123851,0.4
10748,10749,0.4
135183,135184,0.4
177154,177155,0.4
113160,113161,0.4
47457,47458,0.4
71791,71792,0.4
167683,167684,0.4
158412,158413,0.4
183384,183385,0.4
146588,146589,0.4
104522,104523,0.4
89213,89214,0.4
186023,186024,0.4
135545,135546,0.4
14690,14691,0.4
119253,119254,0.4
159985,159986,0.4
97986,97987,0.4
132205,132206,0.4
167044,167045,0.4
47549,47550,0.4
156198,156199,0.4
181890,181891,0.4
32738,32739,0.4
95338,95339,0.4
15393,15394,0.4
163136,163137,0.4
45496,45497,0.4
72364,72365,0.4
167089,167090,0.4
102468,102469,0.4
75092,75093,0.4
13320,13321,0.4
121585,121586,0.4
171502,171503,0.4
113638,113639,0.4
149372,149373,0.4
171286,171287,0.4
162695,162696,0.4
79989,79990,0.4
58143,58144,0.4
115069,115070,0.4
175544,175545,0.4
83328,83329,0.4
79808,79809,0.4
131117,131118,0.4
121174,121175,0.4
112143,112144,0.4
20149,20150,0.4
98490,98491,0.4
66880,66881,0.4
39626,39627,0.4
88073,88074,0.4
86123,86124,0.4
82274,82275,0.4
20113,20114,0.4
36347,36348,0.4
85570,85571,0.4
112701,112702,0.4
163567,163568,0.4
10196,10197,0.4
106452,106453,0.4
166672,166673,0.4
166404,166405,0.4
54137,54138,0.4
88681,88682,0.4
123308,123309,0.4
88780,88781,0.4
97153,97154,0.4
119061,119062,0.4
174807,174808,0.4
98893,98894,0.4
144176,144177,0.4
134393,134394,0.4
73558,73559,0.4
68028,68029,0.4
60276,60277,0.4
6589,6590,0.4
108659,108660,0.4
147378,147379,0.4
117767,117768,0.4
133044,133045,0.4
61062,61063,0.4
35231,35232,0.4
153364,153365,0.4
19863,19864,0.4
141082,141083,0.4
6855,6856,0.4
140487,140488,0.4
16638,16639,0.4
75146,75147,0.4
41906,41907,0.4
49597,49598,0.4
45183,45184,0.4
169007,169008,0.4
74222,74223,0.4
160751,160752,0.4
45861,45862,0.4
105849,105850,0.4
124258,124259,0.4
104071,104072,0.4
72703,72704,0.4
6789,6790,0.4
21054,21055,0.4
37108,37109,0.4
38515,38516,0.4
35354,35355,0.4
109047,109048,0.4
93528,93529,0.4
124837,124838,0.4
144723,144724,0.4
146507,146508,0.4
7822,7823,0.4
184892,184893,0.4
96140,96141,0.4
6133,6134,0.4
40307,40308,0.4
122266,122267,0.4
116424,116425,0.4
28586,28587,0.4
49599,49600,0.4
118894,118895,0.4
156583,156584,0.4
66569,66570,0.4
178599,178600,0.4
170156,170157,0.4
4852,4853,0.4
173655,173656,0.4
46853,46854,0.4
43749,43750,0.4
166940,166941,0.4
43282,43283,0.4
1250,1251,0.4
147344,147345,0.4
46294,46295,0.4
10838,10839,0.4
135708,135709,0.4
19922,19923,0.4
108275,108276,0.4
20596,20597,0.4
39360,39361,0.4
159761,159762,0.4
26612,26613,0.4
173190,173191,0.4
40400,40401,0.4
47210,47211,0.4
3335,3336,0.4
134371,134372,0.4
13029,13030,0.4
122014,122015,0.4
121071,121072,0.4
135151,135152,0.4
150072,150073,0.4
28206,28207,0.4
174726,174727,0.4
43492,43493,0.4
174411,174412,0.4
69598,69599,0.4
45666,45667,0.4
585,586,0.4
96201,96202,0.4
182356,182357,0.4
21722,21723,0.4
104196,104197,0.4
124731,124732,0.4
133053,133054,0.4
90857,90858,0.4
22655,22656,0.4
3779,3780,0.4
65233,65234,0.4
99770,99771,0.4
136940,136941,0.4
75001,75002,0.4
22674,22675,0.4
150747,150748,0.4
65198,65199,0.4
96251,96252,0.4
24992,24993,0.4
50629,50630,0.4
61836,61837,0.4
171059,171060,0.4
38950,38951,0.4
7693,7694,0.4
94032,94033,0.4
34784,34785,0.4
47276,47277,0.4
175010,175011,0.4
167299,167300,0.4
111719,111720,0.4
125310,125311,0.4
31660,31661,0.4
133901,133902,0.4
59685,59686,0.4
80700,80701,0.4
144261,144262,0.4
82156,82157,0.4
50254,50255,0.4
60836,60837,0.4
75590,75591,0.4
143863,143864,0.4
45498,45499,0.4
54189,54190,0.4
178226,178227,0.4
121532,121533,0.4
142461,142462,0.4
73672,73673,0.4
73215,73216,0.4
25048,25049,0.4
169562,169563,0.4
91224,91225,0.4
10322,10323,0.4
80247,80248,0.4
185090,185091,0.4
19914,19915,0.4
15819,15820,0.4
96129,96130,0.4
14471,14472,0.4
40132,40133,0.4
113129,113130,0.4
3142,3143,0.4
68958,68959,0.4
81140,81141,0.4
58600,58601,0.4
55435,55436,0.4
177131,177132,0.4
170230,170231,0.4
41063,41064,0.4
138427,138428,0.4
31625,31626,0.4
102441,102442,0.4
159818,159819,0.4
42822,42823,0.4
142521,142522,0.4
40380,40381,0.4
145391,145392,0.4
140859,140860,0.4
94454,94455,0.4
78263,78264,0.4
117338,117339,0.4
179412,179413,0.4
120109,120110,0.4
123815,123816,0.4
186629,186630,0.4
73942,73943,0.4
151858,151859,0.4
103689,103690,0.4
62141,62142,0.4
156741,156742,0.4
31578,31579,0.4
3127,3128,0.4
187462,187463,0.4
75776,75777,0.4
94689,94690,0.4
188289,188290,0.4
141696,141697,0.4
139324,139325,0.4
89163,89164,0.4
77509,77510,0.4
97520,97521,0.4
46585,46586,0.4
103467,103468,0.4
97298,97299,0.4
18189,18190,0.4
157187,157188,0.4
175910,175911,0.4
53165,53166,0.4
1453,1454,0.4
70646,70647,0.4
111758,111759,0.4
163926,163927,0.4
33412,33413,0.4
17872,17873,0.4
5968,5969,0.4
177607,177608,0.4
63291,63292,0.4
119546,119547,0.4
45770,45771,0.4
123654,123655,0.4
173154,173155,0.4
129069,129070,0.4
80522,80523,0.4
92408,92409,0.4
110876,110877,0.4
115950,115951,0.4
56562,56563,0.4
120753,120754,0.4
159960,159961,0.4
21208,21209,0.4
6872,6873,0.4
28164,28165,0.4
99286,99287,0.4
163978,163979,0.4
115406,115407,0.4
96198,96199,0.4
69401,69402,0.4
25130,25131,0.4
10148,10149,0.4
94557,94558,0.4
1658,1659,0.4
105143,105144,0.4
182386,182387,0.4
12666,12667,0.4
186463,186464,0.4
92421,92422,0.4
32284,32285,0.4
21275,21276,0.4
165295,165296,0.4
64424,64425,0.4
168924,168925,0.4
102325,102326,0.4
68523,68524,0.4
40095,40096,0.4
123683,123684,0.4
76575,76576,0.4
103884,103885,0.4
171813,171814,0.4
167830,167831,0.4
38170,38171,0.4
53386,53387,0.4
99945,99946,0.4
149149,149150,0.4
4532,4533,0.4
81447,81448,0.4
56888,56889,0.4
7449,7450,0.4
101981,101982,0.4
20848,20849,0.4
35588,35589,0.4
132785,132786,0.4
66312,66313,0.4
161891,161892,0.4
7281,7282,0.4
149736,149737,0.4
11473,11474,0.4
111044,111045,0.4
45347,45348,0.4
98106,98107,0.4
144698,144699,0.4
55268,55269,0.4
169068,169069,0.4
151315,151316,0.4
75047,75048,0.4
105638,105639,0.4
113891,113892,0.4
72004,72005,0.4
81168,81169,0.4
7660,7661,0.4
177424,177425,0.4
115756,115757,0.4
137597,137598,0.4
145534,145535,0.4
10095,10096,0.4
70789,70790,0.4
111449,111450,0.4
65465,65466,0.4
133854,133855,0.4
33099,33100,0.4
75600,75601,0.4
72515,72516,0.4
54586,54587,0.4
144511,144512,0.4
73982,73983,0.4
4920,4921,0.4
56322,56323,0.4
185473,185474,0.4
37750,37751,0.4
62450,62451,0.4
75450,75451,0.4
94693,94694,0.4
85111,85112,0.4
158669,158670,0.4
159688,159689,0.4
6270,6271,0.4
126914,126915,0.4
3032,3033,0.4
48072,48073,0.4
178308,178309,0.4
29086,29087,0.4
84853,84854,0.4
98190,98191,0.4
9053,9054,0.4
153079,153080,0.4
30084,30085,0.4
181941,181942,0.4
119269,119270,0.4
47589,47590,0.4
56291,56292,0.4
116203,116204,0.4
61661,61662,0.4
114416,114417,0.4
69212,69213,0.4
126613,126614,0.4
5154,5155,0.4
55867,55868,0.4
32259,32260,0.4
128459,128460,0.4
176344,176345,0.4
176399,176400,0.4
106054,106055,0.4
61501,61502,0.4
84390,84391,0.4
126021,126022,0.4
67884,67885,0.4
114420,114421,0.4
164016,164017,0.4
98973,98974,0.4
3366,3367,0.4
108759,108760,0.4
115811,115812,0.4
45790,45791,0.4
11591,11592,0.4
120163,120164,0.4
54025,54026,0.4
108575,108576,0.4
20555,20556,0.4
2166,2167,0.4
133374,133375,0.4
121777,121778,0.4
55580,55581,0.4
185115,185116,0.4
116299,116300,0.4
154071,154072,0.4
8878,8879,0.4
189008,189009,0.4
23846,23847,0.4
80586,80587,0.4
9328,9329,0.4
74781,74782,0.4
91607,91608,0.4
50736,50737,0.4
168155,168156,0.4
156425,156426,0.4
69520,69521,0.4
34615,34616,0.4
67169,67170,0.4
111068,111069,0.2
43150,43151,0.2
109307,109308,0.2
87948,87949,0.2
153615,153616,0.2
64531,64532,0.2
39290,39291,0.2
170805,170806,0.2
24553,24554,0.2
111457,111458,0.2
33995,33996,0.2
166517,166518,0.2
102916,102917,0.2
108400,108401,0.2
70989,70990,0.2
162171,162172,0.2
163197,163198,0.2
32698,32699,0.2
37790,37791,0.2
184318,184319,0.2
76481,76482,0.2
131180,131181,0.2
164297,164298,0.2
52808,52809,0.2
165853,165854,0.2
181891,181892,0.2
27538,27539,0.2
165459,165460,0.2
43147,43148,0.2
9952,9953,0.2
164070,164071,0.2
178938,178939,0.2
63314,63315,0.2
142783,142784,0.2
39174,39175,0.2
180813,180814,0.2
142351,142352,0.2
144926,144927,0.2
68323,68324,0.2
69426,69427,0.2
56310,56311,0.2
69564,69565,0.2
188473,188474,0.2
56256,56257,0.2
41401,41402,0.2
127883,127884,0.2
107829,107830,0.2
164551,164552,0.2
92003,92004,0.2
58797,58798,0.2
163690,163691,0.2
116405,116406,0.2
181891,181892,0.2
125482,125483,0.2
162924,162925,0.2
62290,62291,0.2
105130,105131,0.2
6536,6537,0.2
70823,70824,0.2
96824,96825,0.2
109460,109461,0.2
90383,90384,0.2
118916,118917,0.2
27695,27696,0.2
48445,48446,0.2
39049,39050,0.2
113872,113873,0.2
146183,146184,0.2
183145,183146,0.2
87516,87517,0.2
37071,37072,0.2
89927,89928,0.2
113743,113744,0.2
91673,91674,0.2
149580,149581,0.2
106415,106416,0.2
6657,6658,0.2
15881,15882,0.2
87972,87973,0.2
88786,88787,0.2
81188,81189,0.2
65192,65193,0.2
137739,137740,0.2
18589,18590,0.2
181891,181892,0.2
94757,94758,0.2
115926,115927,0.2
179430,179431,0.2
40410,40411,0.2
11614,11615,0.2
111857,111858,0.2
77555,77556,0.2
56060,56061,0.2
108636,108637,0.2
43738,43739,0.2
51911,51912,0.2
81663,81664,0.2
11112,11113,0.2
107248,107249,0.2
8268,8269,0.2
44331,44332,0.2
65577,65578,0.2
155330,155331,0.2
20070,20071,0.2
185040,185041,0.2
25666,25667,0.2
33215,33216,0.2
178622,178623,0.2
38172,38173,0.2
9374,9375,0.2
58553,58554,0.2
175888,175889,0.2
91174,91175,0.2
158741,158742,0.2
14457,14458,0.2
166600,166601,0.2
116502,116503,0.2
100056,100057,0.2
74422,74423,0.2
141829,141830,0.2
93815,93816,0.2
36273,36274,0.2
22056,22057,0.2
103036,103037,0.2
125526,125527,0.2
186888,186889,0.2
67044,67045,0.2
40647,40648,0.2
43858,43859,0.2
63108,63109,0.2
156711,156712,0.2
99001,99002,0.2
8479,8480,0.2
8996,8997,0.2
25882,25883,0.2
60280,60281,0.2
22435,22436,0.2
11730,11731,0.2
48444,48445,0.2
88278,88279,0.2
116521,116522,0.2
41887,41888,0.2
97387,97388,0.2
101609,101610,0.2
80579,80580,0.2
20094,20095,0.2
20990,20991,0.2
22699,22700,0.2
135802,135803,0.2
126387,126388,0.2
166111,166112,0.2
106151,106152,0.2
148318,148319,0.2
105130,105131,0.2
19686,19687,0.2
103496,103497,0.2
95333,95334,0.2
176022,176023,0.2
32698,32699,0.2
189317,189318,0.2
141153,141154,0.2
185300,185301,0.2
40506,40507,0.2
183379,183380,0.2
169337,169338,0.2
94756,94757,0.2
74213,74214,0.2
87948,87949,0.2
148798,148799,0.2
22936,22937,0.2
107545,107546,0.2
81979,81980,0.2
168911,168912,0.2
68324,68325,0.2
118817,118818,0.2
25666,25667,0.2
102522,102523,0.2
127662,127663,0.2
186919,186920,0.2
30817,30818,0.2
1359,1360,0.2
89749,89750,0.2
101529,101530,0.2
60031,60032,0.2
68203,68204,0.2
47318,47319,0.2
162171,162172,0.2
133434,133435,0.2
67044,67045,0.2
88278,88279,0.2
27486,27487,0.2
21653,21654,0.2
105130,105131,0.2
3594,3595,0.2
186689,186690,0.2
77744,77745,0.2
13829,13830,0.2
20842,20843,0.2
134505,134506,0.2
89111,89112,0.2
25701,25702,0.2
135803,135804,0.2
143507,143508,0.2
163690,163691,0.2
33469,33470,0.2
30855,30856,0.2
67044,67045,0.2
136417,136418,0.2
135029,135030,0.2
41934,41935,0.2
86824,86825,0.2
169241,169242,0.2
110944,110945,0.2
179471,179472,0.2
179210,179211,0.2
163118,163119,0.2
158340,158341,0.2
140287,140288,0.2
113256,113257,0.2
25701,25702,0.2
102522,102523,0.2
107976,107977,0.2
60478,60479,0.2
38777,38778,0.2
130886,130887,0.2
159958,159959,0.2
98715,98716,0.2
76063,76064,0.2
103036,103037,0.2
76002,76003,0.2
140745,140746,0.2
61338,61339,0.2
165459,165460,0.2
105906,105907,0.2
115926,115927,0.2
133748,133749,0.2
99865,99866,0.2
2798,2799,0.2
57419,57420,0.2
171403,171404,0.2
55405,55406,0.2
159392,159393,0.2
186888,186889,0.2
185641,185642,0.2
53630,53631,0.2
12606,12607,0.2
166707,166708,0.2
51911,51912,0.2
85839,85840,0.2
8479,8480,0.2
111407,111408,0.2
97734,97735,0.2
76139,76140,0.2
21934,21935,0.2
76481,76482,0.2
46085,46086,0.2
77844,77845,0.2
8996,8997,0.2
139201,139202,0.2
4626,4627,0.2
181891,181892,0.2
157063,157064,0.2
157989,157990,0.2
74065,74066,0.2
26371,26372,0.2
66417,66418,0.2
142351,142352,0.2
100712,100713,0.2
23897,23898,0.2
176022,176023,0.2
122249,122250,0.2
30838,30839,0.2
31458,31459,0.2
166738,166739,0.2
39290,39291,0.2
27148,27149,0.2
107733,107734,0.2
40820,40821,0.2
80826,80827,0.2
54657,54658,0.2
146157,146158,0.2
188474,188475,0.2
142953,142954,0.2
10531,10532,0.2
131933,131934,0.2
40506,40507,0.2
151518,151519,0.2
104813,104814,0.2
187332,187333,0.2
81343,81344,0.2
142909,142910,0.2
163357,163358,0.2
20652,20653,0.2
188474,188475,0.2
4111,4112,0.2
7651,7652,0.2
8845,8846,0.2
166738,166739,0.2
92971,92972,0.2
129373,129374,0.2
67654,67655,0.2
39848,39849,0.2
151099,151100,0.2
143653,143654,0.2
32482,32483,0.2
23325,23326,0.2
90903,90904,0.2
20652,20653,0.2
131792,131793,0.2
54657,54658,0.2
27538,27539,0.2
148318,148319,0.2
21287,21288,0.2
25926,25927,0.2
121618,121619,0.2
29511,29512,0.2
138186,138187,0.2
163357,163358,0.2
153615,153616,0.2
33897,33898,0.2
145430,145431,0.2
75499,75500,0.2
43982,43983,0.2
69763,69764,0.2
129373,129374,0.2
76819,76820,0.2
107829,107830,0.2
113872,113873,0.2
87425,87426,0.2
133469,133470,0.2
9456,9457,0.2
111354,111355,0.2
14457,14458,0.2
160766,160767,0.2
183437,183438,0.2
160993,160994,0.2
119413,119414,0.2
182703,182704,0.2
45509,45510,0.2
8727,8728,0.2
72987,72988,0.2
85358,85359,0.2
196,197,0.2
40503,40504,0.2
126910,126911,0.2
17870,17871,0.2
106151,106152,0.2
107733,107734,0.2
187131,187132,0.2
13249,13250,0.2
161174,161175,0.2
30618,30619,0.2
107976,107977,0.2
105130,105131,0.2
121618,121619,0.2
88278,88279,0.2
2798,2799,0.2
748,749,0.2
49937,49938,0.2
160928,160929,0.2
25882,25883,0.2
8727,8728,0.2
57419,57420,0.2
73810,73811,0.2
92797,92798,0.2
13829,13830,0.2
17338,17339,0.2
89926,89927,0.2
65272,65273,0.2
62290,62291,0.2
92063,92064,0.2
142953,142954,0.2
121619,121620,0.2
29511,29512,0.2
72619,72620,0.2
45509,45510,0.2
176862,176863,0.2
92515,92516,0.2
114789,114790,0.2
184899,184900,0.2
120940,120941,0.2
29790,29791,0.2
100712,100713,0.2
168837,168838,0.2
71746,71747,0.2
13829,13830,0.2
18525,18526,0.2
163118,163119,0.2
91091,91092,0.2
112443,112444,0.2
78683,78684,0.2
155413,155414,0.2
180840,180841,0.2
67850,67851,0.2
74128,74129,0.2
171098,171099,0.2
59001,59002,0.2
111535,111536,0.2
111670,111671,0.2
69763,69764,0.2
141526,141527,0.2
174168,174169,0.2
90765,90766,0.2
170214,170215,0.2
30618,30619,0.2
173277,173278,0.2
74831,74832,0.2
74213,74214,0.2
109307,109308,0.2
124853,124854,0.2
14995,14996,0.2
166600,166601,0.2
25766,25767,0.2
147159,147160,0.2
180949,180950,0.2
133749,133750,0.2
43147,43148,0.2
92003,92004,0.2
25666,25667,0.2
14979,14980,0.2
66417,66418,0.2
92063,92064,0.2
20842,20843,0.2
129004,129005,0.2
74213,74214,0.2
55109,55110,0.2
68323,68324,0.2
85395,85396,0.2
60882,60883,0.2
124874,124875,0.2
128450,128451,0.2
148798,148799,0.2
86327,86328,0.2
139006,139007,0.2
100056,100057,0.2
121619,121620,0.2
184870,184871,0.2
37790,37791,0.2
181557,181558,0.2
6286,6287,0.2
38172,38173,0.2
178737,178738,0.2
178622,178623,0.2
68888,68889,0.2
116302,116303,0.2
131792,131793,0.2
169241,169242,0.2
134504,134505,0.2
182857,182858,0.2
67044,67045,0.2
69761,69762,0.2
67850,67851,0.2
149609,149610,0.2
65191,65192,0.2
75604,75605,0.2
65577,65578,0.2
132698,132699,0.2
36916,36917,0.2
157091,157092,0.2
133719,133720,0.2
35727,35728,0.2
18902,18903,0.2
170805,170806,0.2
185486,185487,0.2
42164,42165,0.2
74267,74268,0.2
125482,125483,0.2
11112,11113,0.2
128606,128607,0.2
40422,40423,0.2
110944,110945,0.2
107286,107287,0.2
40422,40423,0.2
23070,23071,0.2
29309,29310,0.2
72949,72950,0.2
124853,124854,0.2
90903,90904,0.2
122794,122795,0.2
185300,185301,0.2
124873,124874,0.2
32778,32779,0.2
40506,40507,0.2
157177,157178,0.2
29309,29310,0.2
133454,133455,0.2
133748,133749,0.2
57834,57835,0.2
39428,39429,0.2
102012,102013,0.2
81188,81189,0.2
20971,20972,0.2
65498,65499,0.2
166111,166112,0.2
102401,102402,0.2
170080,170081,0.2
93697,93698,0.2
103316,103317,0.2
165059,165060,0.2
64934,64935,0.2
127624,127625,0.2
162268,162269,0.2
82542,82543,0.2
109888,109889,0.2
122794,122795,0.2
24912,24913,0.2
4898,4899,0.2
77555,77556,0.2
143021,143022,0.2
109888,109889,0.2
44122,44123,0.2
70348,70349,0.2
17338,17339,0.2
73137,73138,0.2
105210,105211,0.2
146348,146349,0.2
143653,143654,0.2
119413,119414,0.2
37508,37509,0.2
22449,22450,0.2
107236,107237,0.2
30817,30818,0.2
110944,110945,0.2
65272,65273,0.2
128184,128185,0.2
4626,4627,0.2
189256,189257,0.2
168911,168912,0.2
23325,23326,0.2
118916,118917,0.2
24912,24913,0.2
92971,92972,0.2
40489,40490,0.2
162268,162269,0.2
98084,98085,0.2
4111,4112,0.2
84042,84043,0.2
117530,117531,0.2
40647,40648,0.2
81342,81343,0.2
48935,48936,0.2
121570,121571,0.2
100868,100869,0.2
98507,98508,0.2
18902,18903,0.2
89542,89543,0.2
69846,69847,0.2
95340,95341,0.2
53832,53833,0.2
90241,90242,0.2
187332,187333,0.2
124853,124854,0.2
48935,48936,0.2
88196,88197,0.2
141793,141794,0.2
21158,21159,0.2
182043,182044,0.2
3084,3085,0.2
140287,140288,0.2
2032,2033,0.2
64672,64673,0.2
139589,139590,0.2
9211,9212,0.2
94757,94758,0.2
6286,6287,0.2
63082,63083,0.2
174659,174660,0.2
80877,80878,0.2
9211,9212,0.2
111928,111929,0.2
11059,11060,0.2
157063,157064,0.2
111457,111458,0.2
96835,96836,0.2
169811,169812,0.2
134505,134506,0.2
40422,40423,0.2
178938,178939,0.2
183069,183070,0.2
163171,163172,0.2
154825,154826,0.2
32778,32779,0.2
167068,167069,0.2
48935,48936,0.2
38451,38452,0.2
138264,138265,0.2
117972,117973,0.2
93697,93698,0.2
177459,177460,0.2
20812,20813,0.2
39174,39175,0.2
104068,104069,0.2
121618,121619,0.2
143021,143022,0.2
49233,49234,0.2
103316,103317,0.2
160939,160940,0.2
129113,129114,0.2
94324,94325,0.2
171520,171521,0.2
16848,16849,0.2
2628,2629,0.2
6536,6537,0.2
177532,177533,0.2
182857,182858,0.2
41641,41642,0.2
126437,126438,0.2
31458,31459,0.2
64884,64885,0.2
70335,70336,0.2
25882,25883,0.2
40820,40821,0.2
109888,109889,0.2
16525,16526,0.2
111424,111425,0.2
40874,40875,0.2
179430,179431,0.2
60031,60032,0.2
187131,187132,0.2
117947,117948,0.2
116302,116303,0.2
180949,180950,0.2
161174,161175,0.2
147564,147565,0.2
23248,23249,0.2
165059,165060,0.2
141793,141794,0.2
98822,98823,0.2
115518,115519,0.2
28147,28148,0.2
40489,40490,0.2
31491,31492,0.2
107236,107237,0.2
126387,126388,0.2
113256,113257,0.2
140745,140746,0.2
95340,95341,0.2
131718,131719,0.2
11614,11615,0.2
22453,22454,0.2
187620,187621,0.2
132223,132224,0.2
88278,88279,0.2
76819,76820,0.2
9374,9375,0.2
88196,88197,0.2
28699,28700,0.2
167068,167069,0.2
74079,74080,0.2
107495,107496,0.2
44122,44123,0.2
107855,107856,0.2
187620,187621,0.2
178622,178623,0.2
164808,164809,0.2
33995,33996,0.2
60166,60167,0.2
164297,164298,0.2
47948,47949,0.2
100089,100090,0.2
15229,15230,0.2
46574,46575,0.2
151708,151709,0.2
189509,189510,0.2
102916,102917,0.2
3084,3085,0.2
84651,84652,0.2
147338,147339,0.2
29202,29203,0.2
172505,172506,0.2
133542,133543,0.2
14995,14996,0.2
148497,148498,0.2
99001,99002,0.2
38172,38173,0.2
143507,143508,0.2
91091,91092,0.2
18793,18794,0.2
122794,122795,0.2
78189,78190,0.2
20812,20813,0.2
133748,133749,0.2
105820,105821,0.2
189135,189136,0.2
34438,34439,0.2
64884,64885,0.2
108323,108324,0.2
164551,164552,0.2
64884,64885,0.2
173277,173278,0.2
36916,36917,0.2
78683,78684,0.2
107545,107546,0.2
165853,165854,0.2
36916,36917,0.2
159049,159050,0.2
71746,71747,0.2
127908,127909,0.2
98349,98350,0.2
182686,182687,0.2
20196,20197,0.2
26371,26372,0.2
186689,186690,0.2
180127,180128,0.2
97395,97396,0.2
169978,169979,0.2
114789,114790,0.2
14995,14996,0.2
168911,168912,0.2
170856,170857,0.2
78683,78684,0.2
132223,132224,0.2
142909,142910,0.2
109307,109308,0.2
43877,43878,0.2
180840,180841,0.2
60882,60883,0.2
166323,166324,0.2
114151,114152,0.2
47614,47615,0.2
59001,59002,0.2
140287,140288,0.2
102406,102407,0.2
165459,165460,0.2
7481,7482,0.2
22453,22454,0.2
135029,135030,0.2
73137,73138,0.2
48445,48446,0.2
30855,30856,0.2
60754,60755,0.2
18241,18242,0.2
158340,158341,0.2
6335,6336,0.2
135802,135803,0.2
108636,108637,0.2
39049,39050,0.2
182857,182858,0.2
127850,127851,0.2
187917,187918,0.2
7481,7482,0.2
2266,2267,0.2
126387,126388,0.2
91673,91674,0.2
154599,154600,0.2
35727,35728,0.2
170856,170857,0.2
131718,131719,0.2
65148,65149,0.2
64421,64422,0.2
74726,74727,0.2
23248,23249,0.2
46990,46991,0.2
171520,171521,0.2
22449,22450,0.2
102401,102402,0.2
92515,92516,0.2
41641,41642,0.2
146183,146184,0.2
38451,38452,0.2
65191,65192,0.2
157177,157178,0.2
21934,21935,0.2
20069,20070,0.2
81979,81980,0.2
64531,64532,0.2
41641,41642,0.2
132359,132360,0.2
74266,74267,0.2
12606,12607,0.2
144926,144927,0.2
123139,123140,0.2
107976,107977,0.2
179893,179894,0.2
65191,65192,0.2
154337,154338,0.2
8079,8080,0.2
157091,157092,0.2
181038,181039,0.2
46667,46668,0.2
109460,109461,0.2
79296,79297,0.2
124874,124875,0.2
115590,115591,0.2
23325,23326,0.2
143531,143532,0.2
30002,30003,0.2
159545,159546,0.2
33995,33996,0.2
117530,117531,0.2
155413,155414,0.2
18794,18795,0.2
161174,161175,0.2
23070,23071,0.2
76481,76482,0.2
44593,44594,0.2
178938,178939,0.2
3594,3595,0.2
174921,174922,0.2
137519,137520,0.2
30942,30943,0.2
79296,79297,0.2
29511,29512,0.2
130785,130786,0.2
18525,18526,0.2
82001,82002,0.2
1218,1219,0.2
65148,65149,0.2
170855,170856,0.2
45509,45510,0.2
179893,179894,0.2
141829,141830,0.2
124874,124875,0.2
4898,4899,0.2
28901,28902,0.2
24553,24554,0.2
133719,133720,0.2
69571,69572,0.2
111068,111069,0.2
179430,179431,0.2
77744,77745,0.2
186919,186920,0.2
170487,170488,0.2
23290,23291,0.2
115518,115519,0.2
129169,129170,0.2
119413,119414,0.2
69846,69847,0.2
25801,25802,0.2
149230,149231,0.2
